8015,"MERCY COLLEGE, PALAKKAD"
7330,"Arts, Comm. & Science College, Shankar Nagar, Tq. Biloli"
36400,"BioStatistics Resource and Training Centre.Department of Biostatistics,Christian Medical College"
45552,"SREE ABIRAMI COLLEGE OF NURSING (Inst. Code - 313), COIMBATORE"
29364,"Govt College, Karamsar-Rara Sahib"
8722,Millat College
42956,"Dr. Gopalrao Khedkar Mahavidyalaya , Gadegaon Telhara."
27871,B D Arya Girls College Jalandhar
32843,Amity Institute of Education
8007,"KAHM UNITY WOMENS' COLLEGE, MANJERI"
27444,"Government Degree College for Women, Adilabad"
17535,"Chamarejendra Government college of visual arts,(CAVA)."
24145,Ideal College of Arts & Sciences
17443,"Government First Grade College,For Women ,Mandya"
11759,"University College of Pharmacy, Thalappady, Kottayam"
10168,"TUSWSET'S ARTS/COMM COLLEGE, UGAR-KHURD"
18312,Vasantrao Naik Arts and Social Science Institute
8136,"ANSAR TRAINING COLLEGE, PERUMPILAVU"
28027,M.K.M COLLEGE OF EDUCATION FOR WOMEN
45344,"SILIGURI COLLEGE, DARJEELING"
24515,Post Graduation Institute of Veterinary Research and Education
43241,"Dr. D. Y. Patil Institute of Optometry and Visual Sciences, Pune"
47569,"VIVEKANANDA (RABINRANATH TAGORE) NURSING COLLEGE FOR WOMEN (Inst. Code - 235), SALEM"
9384,United College
34637,"Milind College of Science, Nagsenvan ,Aurangabad."
29114,"Bibi Chhankaur College of Nursing, Sardulgarh, Mansa"
29114,"Bibi Chhankaur College of Nursing, Sardulgarh, Mansa"
15373,"PALIWAL DEGREE COLLEGE,SHIKOHABAD"
14427,Sourashtra College of Education
11815,"Mar Athanasius College, Kothamangalam- 686 666"
34457,"Venutai Chavan Pratishthan's Mahila Arts & Commerce College, Ambajogai."
10728,N.C. College of Engineering
34163,Hindi Vidya Prachar Samitis Ramniranjan Jhunjhunwala College Opp Railway Station Ghatkopar West Mumbai 400 086
11475,"Govt. College, Arki Distt Solan"
39047,"Tilak TT College for Women, Jaipur"
47558,"THENI GOVERNMENT MEDICAL COLLEGE (Inst. Code - 240), THENI"
36370,"Islamiah college(autonomous),New town,Vaniyambadi-635 752"
6362,Sri Aurobindo College
34203,Ratnam College of Arts Science and Commerce National High School Marg Bhandup West Mumbai 400 078
27021,JAIPUR CAMPUS
43592,"KVM College of Special Education, Cherthala, Alappuzha"
14385,Sree Sastha College of Education
33684,Keraleeya Samajam Dombivlis Model College Near Police Colony Plot No 32 Phase II MIDC Residential Area Dombivli East Dist Thane 421 203
33989,Shailendra Education Society's College of Arts Commerce and Science Shailendra Nagar S V Road Dahisar East Mumbai 400 068
11594,"Malankara Orthodox Syrian Church Medical College, Kolenchery, Ernakulam- 682 311"
24138,D.R.G.Govt.Degree College
22512,RAGHUVEER SINGH GOVT. DEGREE COLLEGE
51891,"SRI SAMRAJ INSTITUTE OF MEDICAL SCIENCE, (Inst. Code - 628), VILLUPURAM"
27180,Narasimha Reddy Engineering College
14441,Chandy College of Education
17589,"Sri D Devaraj Urs Govt First Grade College, Hunsur"
17794,"Government First Grade College, Bhadravathi."
50603,CAPITAL COLLEGE OF ARCHITECTURE
9430,Don Bosco College
47467,"NATIONAL INSTITUTE OF FASHION TECHNOLOGY, BANGALORE"
18559,"Dr. Panjabrao Deshmukh Arts Commerce College, Cotton Market"
11324,"Thakur Jagdev Chand Memorial Govt. College, Sujanpur Tihra, Distt Hamirpur"
26308,"Govt. Degree College, Dhone (GVRS)"
27325,"A.S.M. College for Women, Fort Road, Warangal 506 002"
50700,"LMK COLLEGE OF AGRICULTURE, KADEGAON"
22446,"Jan Nayak Ch. Devi Lal College of Education, Barnala Road, Sirsa"
17541,"Government First Grade College, Holenarsipura"
18745,"Vidyavikas Arts Commerce College, Samudrapur"
13064,Central Academy Teachers Training College
33738,Seva Sadans R K Talreja College of Arts Science and Commerce Ulhasnagar Dist Thane 421 003
39914,"VEER KALI BAI GOVT, GIRLS COLLEGE"
24898,GAYATRI DEGREE COLLEGEOF SCIENCE & MANAGEMENT
29021,"D.A.V. College, Bulandshahr Mob.No.9897534305 05732-234655"
17166,North Kamrup College
50752,"MOKASHI COLLEGE OF FOOD TECHNOLOGY, KARAD"
48740,"SRI SANKARADEVA NETHRALAYA, GUWAHATI"
27232,"Government Degree College, Mulug"
53571,"UTKARSH MAHAVIDHAYALA, WEIR BHUSAWAR ROAD WEIR"
33892,Vivek Education Societys Arts & Commerce College Siddharth Nagar Goregaon West Mumbai 400 062
14652,Sri Rangapoopathi College of Education
43813,"Don Bosco College, Angadikadavu, Kannur"
1408,"P E S Institute of Technology, BANGALORE"
17442,"Government First Grade College, K.R Pet"
40645,"Indian T.T. College, Churu"
39672,"Kadambini Pal Women's College,Rajatota,Jajpur"
17351,Kampur College
28955,"Vijay Singh Pathik Government Mahavidyalaya, Kairana (Prabudh Nagar) Mob. No.9415192827"
27947,PCM SD College for Women Jalandhar
42194,"Progressive Education Societys Institute of Management and Career Development, Sector 21,Yamunanagar, Modern High School Compound, Nigdi, Pune 411044"
37197,"Chopasni Teachers Training College, Chopasni, Jodhpur"
40191,Mahatma Gandhi Professional College of Nursing
24876,GOVERNMENT COLLEGE FOR WOMEN
24467,Siriki College of Education for Women
29291,Guru Gobind Singh Khalsaof Education for Women
43912,ALPHA ARTS AND SCIENCE COLLEGE
40430,St. George College of Nursing
11452,"RGM Mem. Govt. College, Jogindernagar, Distt Mandi"
43732,"St.Gregorios College, pulamon P.O., Kottarakkara"
11556,"St. Xavier's College, Kothavara P.O., Vaikom-686 607"
28810,"KISHAN INSTITUTE OF TEACHER EDUCATION MEWLA CROSSING, NEAR AMARUJALLA, OPP. MUKET MAHAL BANQUET HALL, DELHI ROAD, MEERUT Ph. No :- 2408400, 01, 05 , 9927131555, 9927500592"
43811,"Payyannur College, Payyannur,PO-Edat"
15502,"R.K COLLEGE OF SYSTEM AND MANGEMENT,(FIROZABAD)"
23814,Sir CR Reddy College PG Management Studies
43670,"Christian College, Kattakada"
17773,"Government First Grade College, Ajjampura."
8166,"MES PONNANI COLLEGE, PONNANI"
30413,"Panineeya Mahavidyala Institute of Dental Sciences and Research Center, Hyderabad"
19705,CMR Technological Education Society Group of Institutions
28762,"INSTITUTE OF TEACHER EDUCATION DELHI-MEERUT ROAD, KADARBAD, MODINAGAR (GHAZIABAD)"
51670,BABY MEMORIAL COLLEGE OF ALLIED MEDICAL SCIENCES
51670,BABY MEMORIAL COLLEGE OF ALLIED MEDICAL SCIENCES
14792,Jaya College of Education
8261,"PANNAMPILLY MEMORIAL GOVT. COLLEGE, CHALAKKUDY"
36399,"Arignar Anna Govt.Arts Collegefor Women,Walajapet-632513."
11511,"Govt. College, Daulatpur Chowk, Distt Una"
39713,"U.N.College of Science &Technology,Adasapur,Cuttack"
6553,Sri Manakula Vinayagar Engineering College
26541,Sri Digambar Jain Sanskrit PG College
35809,"Periyar E.V.R. College, Tiruchirappalli - 620 023."
43754,"Younus College of Engineering and Technology, Vadakkevila, Kollam"
55185,"DADASAHEB MOKASHI COLLEGE OF AGRICULTURAL ENGINEERING AND TECHNOLOGY, RAJMACHI"
19029,"R.N. College, Hajipur"
33207,"NAGARJUNA GOVT. COLLEGE, NALGONDA"
15061,Ranchi College
33954,Konkan Education Societys Laxmi Shalini College of Arts Commerce and Science Womens College Pezari Post Poyned Taluka Alibag Dist Raigad 402 108
24511,"College of Veterinary and Animal Science, Bikaner"
35800,"Government Arts College for Women, Pudukkottai - 622 001."
6517,Vasavi College of Education
29287,"Sant Baba Bhag Singh Memorial College of Education for Girls, Sukhanand"
45642,"MADURAI MEDICAL COLLEGE, COLLEGE OF NURSING (Inst. Code - 275), MADURAI"
47106,"MAHARANA PRATAP NATIONAL INSTITUTEITUTE OF NURSING EDUCATION AND RESEARCH CENTRE, JAIPUR"
47106,"MAHARANA PRATAP NATIONAL INSTITUTEITUTE OF NURSING EDUCATION AND RESEARCH CENTRE, JAIPUR"
47106,"MAHARANA PRATAP NATIONAL INSTITUTEITUTE OF NURSING EDUCATION AND RESEARCH CENTRE, JAIPUR"
47106,"MAHARANA PRATAP NATIONAL INSTITUTEITUTE OF NURSING EDUCATION AND RESEARCH CENTRE, JAIPUR"
32873,Lal Bahadur Shastri Institute of Management
8037,"MES KEVEEYAM COLLEGE, VALANCHERI"
35863,"Nehru Memorial College, Puthanampatti - 621 007."
26378,"Agricultultural College, Bapatla"
26369,"Agricultural College, Rajahmundry"
26374,"S.V. Agricultural College, Tirupathi"
26379,"College of Food Science and Technology, Pulivendula"
19147,"Govt. Degree College, Niwari"
15501,"F.S COLLEGE OF EDUCATION SHIKOHABAD,FIROZABAD"
43857,"K.M.M Govt Women's College , Kannur"
54118,Narmada Institute of Nursing Science
25991,Loyala Academy
10743,Dr. B.R. Ambedkar College of Education
43987,SRI SANKARA COLLEGE OF ARTS AND SCIENCE
39646,"Satyasai College for Women's, BBSR, Khurda"
53741,VIVEKANAND VIDHYAPEETH
21079,"P.E.S College, BSK I stage, Bangalore-50"
27023,VEDVYAS CAMPUS
30321,"KIMS College of B.Sc Nursing, Hyderabad"
48103,AZEEZIA COLLEGE OF NURSING
48103,AZEEZIA COLLEGE OF NURSING
48103,AZEEZIA COLLEGE OF NURSING
8787,A.N.D. College
43789,"Govt. Brennen College, Dharmadam,Thalassery,Kannur"
11554,"Rajagiri School of Engineering and Technology, Rajagiri Valley P.O, Kakkanad, Kochi- 682 039"
15384,"ARYAN INSTT. OF MANAG. & COMP. STUDIES,AGRA"
18249,"Ashok Moharkar Arts Commerce College, Pavni"
29199,"Sri Sukhmani Institute of Nursing, Dera Bassi, Distt. Mohali"
11447,"Rajiv Gandhi Post Graduate Ayurvedic College, Paprola, Distt Kangra"
8234,"ZAMORIN'S GURUVAYOORAPPAN COLLEGE, KOZHIKKODE"
43033,"S.P.M. late Tatyasaheb Mahajan Arts and Commerce College, Chikhali i"
22184,"Mata Gujri College, Fatehgarh Sahib"
8759,"B. M.College,Rahika"
14475,Arunachala College of Education
42834,"Shri Shivaji Arts, Commerce & Science College, Akot"
19922,Marri Educational Society's Marri Laxman Reddy Institute of Technology and Management
35883,"Poompuhar College, Melaiyur - 609 107."
16428,Institute of Post Graduate Medical Education & Research
44012,AM JAIN COLLEGE
43982,QUAID E MILLETH COLLEGE FOR MEN
43968,DG VAISHNAV COLLEGE
44006,LOYOLA COLLEGE
43946,WOMENS CHRISTIAN COLLEGE
16297,"Government College, Bomdila"
43921,PRESIDENCY COLLEGE
21152,"Hasnath College, No.8/3, Byraveshwara Layout, Hennur Bande, Kalayanagar, Bangalore -43"
11663,"Carithas College of Nursing, Thellakom P.O. Kottayam 686016"
43897,NAZARETH COLLEGE OF ARTS AND SCIENCE
6414,Maulana Azad Medical College
17787,"Sharavathi First Grade College, Konanduru."
31083,CTNT STUDY CENTRE MANDI
39526,"K.N.Women's College,BBSR, Khurda"
8112,"SREE KERALA VARMA COLLEGE, THRISSUR"
39847,"K.B.D.A.V.College, Nirakarpur, Khurda"
41628,"All India Shivaji Memorial Societys College of Pharmacy, Pune"
43965,MADRAS CHRISTIAN COLLEGE
7976,"SREE KRISHNA COLLEGE, GURUVAYUR"
55342,Welcare College of Nursing
28314,"Govt. College, HODEL"
48144,"BABY MEMORIAL COLLEGE OF NURSING, KOZHIKODU"
48144,"BABY MEMORIAL COLLEGE OF NURSING, KOZHIKODU"
48144,"BABY MEMORIAL COLLEGE OF NURSING, KOZHIKODU"
55340,Sree Sudheendra College of Nursing
34536,Dr. Rafiq Zakirya College for Women
27024,RAJIV GANDHI CAMPUS
43907,PATRICIAN COLLEGE OF ARTS AND SCIENCE
20616,"Sambram Academi of Management Studies, Near Amba Bhavani Temple, Jyothinagar, Vidhyaranyapura post, Bangalore-97"
54641,Temperate Sericulture Research Institute
18683,"Jivan Vikas Arts College, Thugaondev"
28661,"GANDHI INST. OF PROFF. & TECHNICAL STUDIES JAINPUR, HAPUR BYPASS, DELHI ROAD, MEERUT"
39931,"PREM SHANTI NIKETAN TEACHERS TRAINING COLLEGE, PANERION KI MADRI, NEAR WATER WORKS OFFICE"
23976,S.V.D. GOVT. DEGREE COLLEGE FOR WOMEN
8780,G.M.R.D. College
54647,Division of Agriculture Engineering
20987,"Government First Grade College, Govt. Higher Primary School Annex, Hosur Sarjapur Road, HSR Agara, Bangalore-560 034."
41328,"Modern Education Society's Nowrosjee Wadia College Arts, Science, Pune 01"
55034,G.T.P.COLLEGE OF EDUCATION FOR WOMEN
45977,"KSERT COLLEGE OF EDUCATION, BUDGAM"
51943,FACULTY OF FORESTRY
51943,FACULTY OF FORESTRY
47145,"CHOUDHARY KANARAM DHAKA MEMORIAL NURSING COLLEGE, JHUNJHUNU"
47145,"CHOUDHARY KANARAM DHAKA MEMORIAL NURSING COLLEGE, JHUNJHUNU"
13155,Saint Soldier Mahila T.T. College
17120,Gossaigaon College
43012,"Takashilla Mahavidyalaya, Sham Nagar Amravati."
24004,College of Engineering(A)
33724,Sahyadri Parisar Shikshan Prasarak Mandals Shri Manohar Hari Khapane College of Arts & Commerce Pachal Tal-Rajapur Dist Ratnagiri 416 704.
15327,"ALIGARH COLLEGE OF EDUCATION ANOOP SHAHAR ROAD, CHEEROT ALIGARH"
55233,Murti Devi P.G. College
19623,Annamacharya Institute of Technology & Sciences
17648,"TNB Law College, Bhagalpur"
8124,"VISHNU AYURVEDA COLLEGE, SHORNUR"
13941,"Indira Gandhi Govt. Medical College, Nagpur"
28831,"Km. Mayawati Government Mahila Degree College, Badalpur (G.B. Nagar) Mob. No.9411089969"
27875,"G.G.S. Khalsa College, Sarhali (Distt. Tarn Taran)"
44851,New City College of Nursing Udupi
20830,"St.Josephs Evening College, # 5031, Museum Road, Banglore 25. (Autonomous)"
27987,"Sidana Institute of Education, Khiala Khurd, Near Ram Tirth, Amritsar."
22440,"Government College for Girls, Bhodia Khera, Fatehabad"
53102,"SADHANA MAHILA MAHAVIDYALAYA, DOOKIYA"
10662,Geeta College of Education
20845,"SJR Women College, #1/D 59th C cross, 4th M block, Rajajinagar, Bangalore-10"
18600,"Science College, Pavni"
27911,"Khalsa College of Education, C-Block, Ranjit Avenue, Amritsar."
15248,"SANT RAM KRISHNAKANYA MAHAVIDHYALAY,AGRA"
15492,"INST.OF INFORMATION & MANAGEMENT TECHNOLOGY RAM GHAT ROAD,ALIGARH"
15214,"SMT BHAGWATI DEVI JAIN GIRLS COLLEGE, AGRA"
12958,"S.D. College, Kaler"
46887,"BASUDEV INSTITUTE OF MANAGEMENT AND TECHNOLOGY, LUCKNOW"
30889,Bright India T.T. College
30689,"Kamineni Inst. of Medical Sciences, College of Nursing, Narketpally"
55559,NRI INSTITUTE OF INFORMATION SCIENCE AND TECHNOLOGY BHOPAL
50121,"NARAYAN BALIKA MAHAVIDHYALAYA, BAWAN"
49187,"RAVI TEJA COLLEGE OF EDUCATION, BESTAVARIPET"
38804,"Navrang Shikshak Prashikshan Mahavi., Jaipur"
35354,"Saint Mary College, Vidisha"
21808,"Govt. Shivnath Science Mahavidyalaya, Rajnandgaon"
8274,"MINORITY ARTS & SCIENCE COLLEGE, VATTAPARAMBA"
54862,"SHRI RAJENDRA SINGH MAHAVIDHYALAYA, VISANPUR KURAWALI"
53390,princetoncollegeudaipura
35888,"Jairams Arts & Science College, NH7, Karur-Madurai By-Pass Road, Aattamparappu, Kakavadi (P.O), Karur - 639 003."
8083,"MES COLLEGE, VADAKARA"
46641,"DNYANVARDHINI SHIKSHAN SANSTHAS GLOBAL INSTITUTE OF MANAGEMENT, AHMEDNAGAR"
46323,RAMESHWAR LAXMI MAHTO TEACHERS TRAINING COLLEGE ROSERA
44651,Katwa College
42840,"Late Panchphulabai Pawade Arts, Commerce Mahila mahavidyalaya , Warud"
34264,Padmavati College of Computer Science
1132,Shri Bhaskara Vaidic Astrology Center
50858,"GURU NANAK COLLEGE, MOGA"
50385,"JAWAHARLAL NEHRU COLLEGE OF EDUCATION, RATAHARA, REWA"
51139,"Lalit Krishna Women Institute Of Higher Education , Indarpur, Ballia"
42380,"BABU BASUDEV SINGH SMARAK MAHAVIDYALAYA, JAITAPUR, BAHRAICH"
35314,"Mayo College of Peramedical Science Maya Hospital Campus, opp. State Bank, Sultaniya Road, Bhopal"
24949,MAHENDRA DEGREE COLLEGE
13710,"Jatadhari Mahavidyalaya, Marufpur, Chandauli"
34554,"Dharti Janseva Pratishthan Mauli College of Library & Information Science, Ambewadi."
25927,M.R.M Institute of Management (Ibrahimpatnam)
9700,"G.T.B College of Education, Farhada"
22432,"Shah Satnam Ji Girls College, Sirsa"
31667,"Govt. S.N.Udia College, Mandsaur"
49862,GARHCHUMUK KOLIA TEACHERS' TRAINING COLLEGE
25677,Omega Degree College (Habsiguda)
17259,Nalbari College
46437,"SMT VIMALA DEVI MAHAVIDHYALAYA HUSAMGANJ PHOOLPUR, ALLAHABAD"
45268,"COLLEGE OF AGRICULTURE, GWALIOR"
20748,"St. Hopkin's College, Ebony 7/1 Eagle Street, Hosur Road, Longford Town, Bangalore-560 025 Ph:9945168069 (2011-12)"
6909,CIFE Kolkata
49696,C528 GANGNA PARAMESHWARI ARTS AND COMMERCE DEGREE COLLEGE
47502,"PERIYAR UNIVERSITY COLLEGE OF ARTS AND SCIENCE, IDAPPADI"
18504,"Adv Vitthalrao Banpurkar Arts Commerce College, Malewada"
54326,"Shri Sanskrit Mahavidyalaya, Gorakhpur"
23120,Asian Institute of Social Science and Technology
42594,"LATE VIRENDRA PRATAP SINGH SMARAK MAHAVIDYALAYA, KUNDA, BHAIRAVPUR, SULTANPUR"
29185,"Gian Sagar Medical College & Hospital, Vill. Ram Nagar, Banur"
13552,"Jai Prakash Mahila Mahavidyalaya, Nagra, Ballia"
6225,SILIGURI INSTITUTE OF TECHNOLOGY (MCA) 336
54576,ARYA INSTITUTE OF ENGINEERING TECHNOLOGY AND MANAGEMENT
53396,"BISHAMBER SAHAI P.G COLLEGE, ROORKEE"
25833,Islamia Degree & P.G College
45807,"DEVENDRAR COLLEGE OF PHYSIOTHERAPY (Inst. Code - 140), TIRUNELVELI"
34972,"SHRI GANESH SHANKAR COLLEGE , VIJAYPUR"
12894,"G.D.M. College, Harnaut"
54698,SIGMA INFOTECH COMPUTER INSTITUTE LALBURRA
13172,"Leela Devi Parasmal Sancheti Kanya Mahavidyalaya, Rani"
40969,S.R.Degree Mahavidyalaya
38420,"Shaheed Bhagat Singh Law College, Jaipur"
47795,"COMMANDER A S BHADAURIA MAHILA MAHAVIDHYALAYA, KAMET"
26768,"Chillakuru Anil Kumar Memorial College of Education, Shri shiridi Sai Nagar, Gudur"
15182,"MALKHAN SINGH MAHAVIDHYALYA, HATHRAS"
16192,"Administrative Service Degree College, Nagpur"
9166,C473 Siddeshwar Arts College ladchincholi
6320,Haldia Institute of Management 175
6041,B. Ed. College
33719,"Adarsh Shikshan Mandals Ideal College of Pharmacy and Research Adarsh Vidya Nagari 21/11 Bhal Villege PO Dwarli Malang Road Via-Kalyan(Rly. Stn.)Tal Ambernath, Dist Thane"
48193,LEO COLLEGE
39804,"S.S.R.N.J. Mahavidyalaya, Gania, Nayagarh"
20053,"Shri Adarsh Ramanand Sanskrit Mahavidyalaya, Shankuldhara, Khojanwa"
52774,"CHHANGUR SINGH MAHAVIDYALAYA, UMARI, BEGHUMGANJ, PURE SURYAVANSH"
18785,"Sarvodaya Mahavidyalaya, Sindewahi"
8092,"KHIDMATH ARTS & SCIENCE COLLEGE, EDAKKULAM"
39409,"Kotpad College, Kotpad"
27717,"Margadarsi Degree College,Piler"
28563,"BHAWANI DEGREE COLLEGE SHAHAJAPUR, MEERUT"
12654,"SATGURU DEGREE COLLEGE, DHANIKHERA,"
53457,Kisan Vidhi Mahavidyalaya Mudiyari Ghazipur
38956,"Shri Matsya TT Edu. College, Alwar"
1325,"Basaveshwar Engineering College, Bagalkot (QIP Centre)"
1247,"Sri Jayachamarajendra College of Engineering, Mysore (QIP Centre)"
53419,J.B.GIRLS COLLEGE TOONGA
14676,Vel College of Education
4121,Smt.V.D.Thacker College of Education
49852,Smt. G. N. Pandya Science College
17491,"Government First Grade College, Sakleshpura"
11930,Maulana Azad College
50753,"PADMASHREE DR D Y PATIL COLLEGE OF AGRICULTURE, TALSANDE"
50613,"Dr D Y Patil Educational Federation Dr D Y Patil Institute of Management & Entrepreneur Development,Varale, Talegaon, Maval"
52991,"SW PT SHREE BRAHMANAND DUBEY RAMNARAYAN SHASTRI MAHAVIDYALAYA, VIJNA"
47957,"INDEX INSTITUTE OF DENTAL SCIENCES, INDORE"
16348,Mawsynram Border Area College
11133,"Kreeda Maharshi Meghanath Nageshkar Sharirik Shikshanshastra Mahavidyalaya, TARDAL"
25481,Amrat Kapadia Navajeevan Degree College for Women
48510,SHRI SARVAJANIK BSW COLLEGE MEHSANA
50878,"MAA VAISNO MAHAVIDYALAYA, RAMPUR DHAMAWA, SIRATHU"
55175,SUSRUTA SCHOOL OF OPTOMETRY AND VISUAL SCIENCES
52776,"SURENDRA SINGH GHANSHYAM SINGH BALIKA MAHAVIDYALAYA, SANTNAGAR, NAUGAWA"
47724,"MANGLA DEVI SMARAK DEGREE COLLEGE, MASIKA, NAINI"
50571,S R COLLEGE OF WOMEN'S EDUCATION
54865,"Pt Rameshchandra Parasnath Mahavidyalaya, Bareri"
48139,SREEKRISHNA COLLEGE OF PHARMACY AND RESEARCH CENTRE
35141,"Govt. College, Obedullahgunj, Raisen"
16251,"Priyadarshini College, Chandrapur"
44590,"Sinhgad Technical Education Society's S.K.N. Sinhgad School of Business Management, S.No. 10/1, Ambegaon Bk., Tal. Haveli, Dist. Pune 411041."
30729,"Haryana College of Nursing, Sirsa"
36970,AVS Engineering College
47085,"GOVERNMENT DENTAL COLLEGE, JAIPUR"
42633,"THAKURDEEN PATHAK MAHILA MAHAVIDYALAYA, SAIDEHI, AMBEDKAR NAGAR"
20100,"Shri Om Shankar Ji Sanskrit Snatkottar Sanskrit Mahavidyalaya, Sikandarpur"
12417,"RAMA DEVI SHIV MANGAL PRASAD MAHAVIDYALAYA, AJUHA,"
52767,"C510 ST. XAVIER DEGREE COLLEGE, GULBARGA"
47206,"BHUPAL NOBLES COLLEGE OF PHARMACY, UDAIPUR"
20089,"Shri Shakha Gurukul Vaanprasthashram Sanskrit Mahavidyalaya, Makhadoom Nagar, Tanda"
10288,"Anand College of Engg. and Management, Sultnpur"
395,N.R.Vekaria Institute of Business Management Studies (SFI)-Junagadh 736
54097,SND COMPUTER EDUCATION
25977,Siddhartha Institute of Technology & Science (formerly Siddharatha Technical Institute)
40282,Dayanand sagar College of Pharmacy
38605,"Sh. Rangay Raghav Mahila Mahavidyalaya, Bharatpur"
30099,"Institute of Management & Information Technology, Cuttack"
29746,"Arihant College, Khandwa Road,Indore"
30287,Hannamma Christial College of Education
52572,NARVADESHWAR DEGREE COLLEGE
39922,"MEWAR COLLEGE OF TEACHERS TRAINING, GANGRAR"
28546,"I. P. S. (INSTITUTE OF PROFESSIONAL STUDIES) KASHI, PARTAPUR, DELHI ROAD, MEERUT Ph. 0121- 6521979, 9837228873"
18260,"Physical Education College, Koradi"
12467,"LAL BAHADUR SASHTRI AYURVEDIC COLLEGE, HANDIA,"
7435,"Indira Institute of Management, Vishnupuri, Nanded"
50267,DAKSHIN DINAJPUR B ED COLLEGE
9186,B283 Sri Satyam B.C.A College Bidar
29073,"KRISHNA INSTITUTE OF MANAGEMENT, BAGPAT ROAD, KITHOLI, MEERUT Ph. 0121-2672668, 2646575"
53890,sai shraddha institute of computer education
46426,"SHANTI NIKETAN TRUSTs GROUP OF INSTITUTIONS AND FACULTY OF MANAGEMENT, MEERUT"
38724,"Manavata Mahila Mahavidyalaya, Jaipur"
25543,Vijaya Sai Degree College
39060,"Sharbati Devi Shikshak Prashikshan Mahavi., Alwar"
35294,"Bhopal degree College, 393 Ashok Vihar, Ashoka Garden, Bhopal"
54875,"MAA SARASWATI MAHILA MAHAVIDYALAYA, BAHUTRAKHURD, RAMAIPUR"
53568,MAHATMA LAW COLLEGE MAZE
45472,"M.N. COLLEGE OF OPTOMETRY (Inst. Code - 373), CHENNAI"
8091,"YUVAKSHETHRA INSTITUTE OF MANAGEMENT STUDIES, EZHAKKAD, MUNDUR"
38425,"Shri Chavo Veero Balika PG Mahavi., Jhunjhunun"
49431,"SHEEL SAGAR MAHAVIDYALAYA, HIRNAHI, KINDEPATTI, KUSHINAGAR"
47177,"KUCHAMAN COLLEGE OF PHARMACEUTICAL SCIENCES, NAGAUR"
18551,"Chintamani College of Science, Pombhurna"
41521,"Shri Shivaji Maratha Societys Law College, Shukrawar Peth, Pune 2"
24999,K.S.K College of Engineering and Technology (New)
12229,"BABU HARIRAM SINGH MAHAVIDYALAYA, MANDARI,"
1362,"Islamiah Inst. of Technology, BANGALORE"
26630,Government Sanskrit UG College Salasar
24865,SAGAR DEGREE COLLEGE
11624,"St. John the Baptist College of Education, Nedumkunnam, Kottayam 686 542"
51017,G B R DEGREE COLLEGE PG COURSES MCA
46629,"SHRI VIDYA SARASWATI FOUNDATIONS CIM ARTS AND COMMERCE COLLEGE, DHARWAD"
44156,Janata Shikshan Prasarak Mandal Women's B.Ed. College
42404,"KAMLA NEHRU INSTITUTE OF MANAGEMENT & TECHNOLOGY, SULTANPUR"
40836,P.S.+3 Degree College
30276,Panchasheela College of Education
19311,Gateway Institute of Engineering and Technology
52434,"Ramgopal Institute of Educationa, Badagao, Mau"
48723,"GOVERNMENT SCIENCE COLLEGE, AMBIKAPUR"
33337,"Reva B.Ed. College of Education, Jabalpur"
29759,"Vivekanand College, Burhanpur"
24164,Benaiah Christian College of Education
53524,Samarpan Science and Commerce College
27293,"Sadhana Degree College, Muthyampet, Dandepally (M), Adilabad"
19771,Samskruti College of Engineering & Technology
44134,Regal College of Computer Application
29814,"Yash College of Educaton, Badnawar"
16276,"K.J. Somaiya Bharatiya Sanskriti Peetham, Mumbai"
29172,"Homoeopathic Medical College, Hanumangarh Road, Abohar"
54128,JAWAD INSTITUTE OF INFORMATION TECHNOLOGY
54062,Jamia Islamiya Arts and Science College
49884,GOVERNMENT DEGREE COLLEGE FOR WOMEN (ZAHEERABAD)
40936,M.H.N.Degree Mahavidyalaya
31624,"Govt.College, Maksi"
29830,"Adarsh Institute of Management and Science, Dhamnod"
46472,GHANSHYAM BINNANI ACADEMIC OF MANAGEMENT SCIENCES MIRZAPUR
7289,"Vilasrao Deshmukh Foundations College of Engineering & Pharmacy, Latur"
18306,"Sri Laxmanrao Mankar Teachers College, Amgaon"
48917,"SRI G. SINGH MEERA DEVI MAHAVIDHYALAYA,PREMPUR"
21255,Amrapali Institute of Technology & Sciences
19174,"Govt. College, Dhana"
10642,"S.D. College, Panipat."
15385,"SHRI FAIAZ HUSSAIN (P.G) COLLEGE,NIDHAULI KALAN,ETAH"
6387,Bhaskaracharya College of Applied Sciences
53252,"PRAHLAD SINGH MEMORIAL DEGREE COLLEGE, FALAWDA ROAD, CHITORA, KHATAULI"
47713,DECCAN SCHOOL OF ARCHITECTURE AND PLANNING
50944,"Modern Group of Colleges, Mukerian"
53570,"Vivekanand Mahavidhyala, kalu ka bas"
33298,Gayatri College of Horticulture
12514,"SMT. VIMLA RANI BHARGAVA BALIKA MAHAVIDYALAYA, TEWA, MANJHANPUR,"
7307,"Nandigram Institute of Management Studies, Pangri Vishnupuri, Nanded"
50945,Haranahalli Ramaswamy Institute of Higher Education
24280,Pragyna Degree college
21131,"Sri Venkateshwara College,#1/18, 8th Cross, Maruthinagar, Bangalore -68"
7329,"Late Sow. Sheshabai Sitaram Munde Arts College, Gangakhed"
19906,St. Mary's Group of Institutions
36191,"Kailash Narayan Patidar College of Science & Technology, Misrod, Bhopal"
